,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_coef0,param_degree,param_gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
77,0.5268741846084595,0.03902781009674072,0.6882352941176471,0.9705882352941176,5.0,0.5,3,0.5,"{'C': 5.0, 'coef0': 0.5, 'degree': 3, 'gamma': 0.5}",5,0.703921568627451,0.9686274509803922,0.6725490196078432,0.9725490196078431,0.014510273933410645,3.5762786865234375e-07,0.01568627450980392,0.0019607843137254832
78,1.2563921213150024,0.05103600025177002,0.638235294117647,1.0,5.0,0.5,3,1,"{'C': 5.0, 'coef0': 0.5, 'degree': 3, 'gamma': 1}",125,0.6490196078431373,1.0,0.6274509803921569,1.0,0.019513964653015137,0.008005023002624512,0.010784313725490213,0.0
79,1.3489559888839722,0.038527488708496094,0.638235294117647,1.0,5.0,0.5,3,2,"{'C': 5.0, 'coef0': 0.5, 'degree': 3, 'gamma': 2}",125,0.6470588235294118,1.0,0.6294117647058823,1.0,0.07105076313018799,0.004503726959228516,0.00882352941176473,0.0
80,0.1090782880783081,0.045531511306762695,0.6784313725490196,0.8637254901960785,5.0,0.5,4,0.1,"{'C': 5.0, 'coef0': 0.5, 'degree': 4, 'gamma': 0.1}",30,0.6843137254901961,0.8607843137254902,0.6725490196078432,0.8666666666666667,0.021015286445617676,0.002501249313354492,0.00588235294117645,0.002941176470588225
81,0.8931331634521484,0.03752589225769043,0.638235294117647,1.0,5.0,0.5,4,0.5,"{'C': 5.0, 'coef0': 0.5, 'degree': 4, 'gamma': 0.5}",125,0.6431372549019608,1.0,0.6333333333333333,1.0,0.007505178451538086,0.0015015602111816406,0.004901960784313764,0.0
82,0.9751935005187988,0.034021615982055664,0.6411764705882353,1.0,5.0,0.5,4,1,"{'C': 5.0, 'coef0': 0.5, 'degree': 4, 'gamma': 1}",91,0.6450980392156863,1.0,0.6372549019607843,1.0,0.04653477668762207,0.0009989738464355469,0.003921568627451022,0.0
83,1.0182238817214966,0.03602433204650879,0.6392156862745098,1.0,5.0,0.5,4,2,"{'C': 5.0, 'coef0': 0.5, 'degree': 4, 'gamma': 2}",115,0.6431372549019608,1.0,0.6352941176470588,1.0,0.0465315580368042,1.430511474609375e-06,0.003921568627451022,0.0
84,0.057039618492126465,0.04953598976135254,0.6215686274509804,0.7558823529411764,5.0,1,2,0.1,"{'C': 5.0, 'coef0': 1, 'degree': 2, 'gamma': 0.1}",175,0.6294117647058823,0.7568627450980392,0.6137254901960785,0.7549019607843137,0.0060051679611206055,0.006503105163574219,0.007843137254901933,0.0009803921568627416
85,0.10707509517669678,0.0430302619934082,0.6901960784313725,0.8558823529411764,5.0,1,2,0.5,"{'C': 5.0, 'coef0': 1, 'degree': 2, 'gamma': 0.5}",1,0.7,0.8588235294117647,0.6803921568627451,0.8529411764705882,0.017012953758239746,0.008005619049072266,0.009803921568627416,0.002941176470588225
86,0.2181539535522461,0.04103350639343262,0.6784313725490196,0.888235294117647,5.0,1,2,1,"{'C': 5.0, 'coef0': 1, 'degree': 2, 'gamma': 1}",30,0.6705882352941176,0.8823529411764706,0.6862745098039216,0.8941176470588236,0.01701211929321289,0.005006551742553711,0.007843137254901988,0.005882352941176505
87,0.45332229137420654,0.035024404525756836,0.6705882352941176,0.9284313725490196,5.0,1,2,2,"{'C': 5.0, 'coef0': 1, 'degree': 2, 'gamma': 2}",55,0.6843137254901961,0.9254901960784314,0.6568627450980392,0.9313725490196079,0.017012715339660645,0.005002737045288086,0.01372549019607844,0.002941176470588225
88,0.06404566764831543,0.04252946376800537,0.6558823529411765,0.8215686274509804,5.0,1,3,0.1,"{'C': 5.0, 'coef0': 1, 'degree': 3, 'gamma': 0.1}",80,0.6627450980392157,0.8196078431372549,0.6490196078431373,0.8235294117647058,0.012007713317871094,0.004504084587097168,0.006862745098039191,0.0019607843137254832
89,0.49335145950317383,0.03502368927001953,0.6852941176470588,0.9715686274509804,5.0,1,3,0.5,"{'C': 5.0, 'coef0': 1, 'degree': 3, 'gamma': 0.5}",12,0.6980392156862745,0.9686274509803922,0.6725490196078432,0.9745098039215686,0.03502225875854492,0.0050046443939208984,0.012745098039215641,0.002941176470588225
90,1.3999935388565063,0.04052925109863281,0.6392156862745098,1.0,5.0,1,3,1,"{'C': 5.0, 'coef0': 1, 'degree': 3, 'gamma': 1}",115,0.6509803921568628,1.0,0.6274509803921569,1.0,0.03202331066131592,0.0005009174346923828,0.011764705882352955,0.0
91,1.3319450616836548,0.04102945327758789,0.638235294117647,1.0,5.0,1,3,2,"{'C': 5.0, 'coef0': 1, 'degree': 3, 'gamma': 2}",125,0.6490196078431373,1.0,0.6274509803921569,1.0,0.0010007619857788086,0.0010004043579101562,0.010784313725490213,0.0
92,0.10957789421081543,0.0360255241394043,0.6833333333333333,0.8774509803921569,5.0,1,4,0.1,"{'C': 5.0, 'coef0': 1, 'degree': 4, 'gamma': 0.1}",15,0.6901960784313725,0.8745098039215686,0.6764705882352942,0.8803921568627451,0.0015001296997070312,0.002000093460083008,0.006862745098039191,0.002941176470588225
93,0.8275872468948364,0.03652644157409668,0.6362745098039215,1.0,5.0,1,4,0.5,"{'C': 5.0, 'coef0': 1, 'degree': 4, 'gamma': 0.5}",155,0.6450980392156863,1.0,0.6274509803921569,1.0,0.0730518102645874,0.0045032501220703125,0.00882352941176473,0.0
94,0.9977070093154907,0.04002845287322998,0.638235294117647,1.0,5.0,1,4,1,"{'C': 5.0, 'coef0': 1, 'degree': 4, 'gamma': 1}",125,0.6431372549019608,1.0,0.6333333333333333,1.0,0.019012808799743652,1.1920928955078125e-07,0.004901960784313764,0.0
95,1.3076759576797485,0.037026047706604004,0.6411764705882353,1.0,5.0,1,4,2,"{'C': 5.0, 'coef0': 1, 'degree': 4, 'gamma': 2}",91,0.6450980392156863,1.0,0.6372549019607843,1.0,0.11182773113250732,0.005002856254577637,0.003921568627451022,0.0
96,0.06954944133758545,0.07155013084411621,0.6254901960784314,0.7598039215686274,5.0,2,2,0.1,"{'C': 5.0, 'coef0': 2, 'degree': 2, 'gamma': 0.1}",172,0.6294117647058823,0.7588235294117647,0.6215686274509804,0.7607843137254902,0.0015009641647338867,0.010507345199584961,0.0039215686274509665,0.0009803921568627416
97,0.08856308460235596,0.03652846813201904,0.6862745098039216,0.8588235294117648,5.0,2,2,0.5,"{'C': 5.0, 'coef0': 2, 'degree': 2, 'gamma': 0.5}",9,0.6980392156862745,0.8647058823529412,0.6745098039215687,0.8529411764705882,0.006505370140075684,0.0025011301040649414,0.0117647058823529,0.005882352941176505
98,0.19113516807556152,0.03302359580993652,0.6784313725490196,0.888235294117647,5.0,2,2,1,"{'C': 5.0, 'coef0': 2, 'degree': 2, 'gamma': 1}",30,0.6705882352941176,0.8803921568627451,0.6862745098039216,0.8960784313725491,0.016013383865356445,0.0020008087158203125,0.007843137254901988,0.007843137254901988
99,0.495851993560791,0.03402388095855713,0.6705882352941176,0.9303921568627451,5.0,2,2,2,"{'C': 5.0, 'coef0': 2, 'degree': 2, 'gamma': 2}",55,0.6823529411764706,0.9294117647058824,0.6588235294117647,0.9313725490196079,0.06854987144470215,0.0010033845901489258,0.011764705882352955,0.0009803921568627416
100,0.06554806232452393,0.04002714157104492,0.6637254901960784,0.8333333333333333,5.0,2,3,0.1,"{'C': 5.0, 'coef0': 2, 'degree': 3, 'gamma': 0.1}",74,0.6803921568627451,0.8254901960784313,0.6470588235294118,0.8411764705882353,0.001500248908996582,0.002002716064453125,0.016666666666666663,0.007843137254901988
101,0.6889880895614624,0.037526726722717285,0.6745098039215687,0.9725490196078431,5.0,2,3,0.5,"{'C': 5.0, 'coef0': 2, 'degree': 3, 'gamma': 0.5}",44,0.6882352941176471,0.9686274509803922,0.6607843137254902,0.9764705882352941,0.0995708703994751,0.0015012025833129883,0.01372549019607844,0.0039215686274509665
102,1.3914865255355835,0.04503154754638672,0.6362745098039215,1.0,5.0,2,3,1,"{'C': 5.0, 'coef0': 2, 'degree': 3, 'gamma': 1}",155,0.6470588235294118,1.0,0.6254901960784314,1.0,0.045533061027526855,0.0060040950775146484,0.010784313725490213,0.0
103,1.2909168004989624,0.04152965545654297,0.6392156862745098,1.0,5.0,2,3,2,"{'C': 5.0, 'coef0': 2, 'degree': 3, 'gamma': 2}",115,0.6509803921568628,1.0,0.6274509803921569,1.0,0.17312157154083252,0.011508941650390625,0.011764705882352955,0.0
104,0.13859903812408447,0.03602564334869385,0.6735294117647059,0.8950980392156862,5.0,2,4,0.1,"{'C': 5.0, 'coef0': 2, 'degree': 4, 'gamma': 0.1}",48,0.6764705882352942,0.888235294117647,0.6705882352941176,0.9019607843137255,0.03152167797088623,0.00500333309173584,0.0029411764705882804,0.006862745098039247
105,0.8310909271240234,0.03452324867248535,0.6411764705882353,1.0,5.0,2,4,0.5,"{'C': 5.0, 'coef0': 2, 'degree': 4, 'gamma': 0.5}",91,0.6529411764705882,1.0,0.6294117647058823,1.0,0.13359594345092773,0.0005013942718505859,0.011764705882352955,0.0
106,1.0387367010116577,0.04053306579589844,0.6362745098039215,1.0,5.0,2,4,1,"{'C': 5.0, 'coef0': 2, 'degree': 4, 'gamma': 1}",155,0.6450980392156863,1.0,0.6274509803921569,1.0,0.047032713890075684,0.0005042552947998047,0.00882352941176473,0.0
107,0.997708797454834,0.036025047302246094,0.638235294117647,1.0,5.0,2,4,2,"{'C': 5.0, 'coef0': 2, 'degree': 4, 'gamma': 2}",125,0.6431372549019608,1.0,0.6333333333333333,1.0,0.10407376289367676,0.0030012130737304688,0.004901960784313764,0.0
108,0.05653977394104004,0.04303014278411865,0.6392156862745098,0.7833333333333333,5.0,5,2,0.1,"{'C': 5.0, 'coef0': 5, 'degree': 2, 'gamma': 0.1}",115,0.6450980392156863,0.7764705882352941,0.6333333333333333,0.7901960784313725,0.0005004405975341797,0.0030025243759155273,0.005882352941176505,0.006862745098039191
109,0.08656084537506104,0.03502452373504639,0.6794117647058824,0.8637254901960785,5.0,5,2,0.5,"{'C': 5.0, 'coef0': 5, 'degree': 2, 'gamma': 0.5}",28,0.6823529411764706,0.8666666666666667,0.6764705882352942,0.8607843137254902,0.0004979372024536133,0.0010024309158325195,0.002941176470588225,0.002941176470588225
110,0.1976395845413208,0.04553258419036865,0.6823529411764706,0.8892156862745098,5.0,5,2,1,"{'C': 5.0, 'coef0': 5, 'degree': 2, 'gamma': 1}",21,0.6745098039215687,0.8823529411764706,0.6901960784313725,0.8960784313725491,0.0004996061325073242,0.014510750770568848,0.007843137254901933,0.006862745098039247
111,0.49735260009765625,0.035025596618652344,0.6686274509803921,0.9313725490196079,5.0,5,2,2,"{'C': 5.0, 'coef0': 5, 'degree': 2, 'gamma': 2}",64,0.6823529411764706,0.9294117647058824,0.6549019607843137,0.9333333333333333,0.03302311897277832,7.152557373046875e-07,0.01372549019607844,0.0019607843137254832
112,0.0825577974319458,0.035027503967285156,0.6833333333333333,0.8637254901960785,5.0,5,3,0.1,"{'C': 5.0, 'coef0': 5, 'degree': 3, 'gamma': 0.1}",15,0.696078431372549,0.8686274509803922,0.6705882352941176,0.8588235294117647,0.004502415657043457,0.0010008811950683594,0.012745098039215695,0.004901960784313764
113,0.8916318416595459,0.03752744197845459,0.657843137254902,0.9823529411764705,5.0,5,3,0.5,"{'C': 5.0, 'coef0': 5, 'degree': 3, 'gamma': 0.5}",77,0.6686274509803921,0.9823529411764705,0.6470588235294118,0.9823529411764705,0.026018142700195312,0.0025016069412231445,0.010784313725490158,0.0
114,1.2789074182510376,0.042529940605163574,0.6294117647058823,1.0,5.0,5,3,1,"{'C': 5.0, 'coef0': 5, 'degree': 3, 'gamma': 1}",168,0.6431372549019608,1.0,0.615686274509804,1.0,0.006004214286804199,0.0025023221969604492,0.01372549019607844,0.0
115,1.449526071548462,0.04303085803985596,0.634313725490196,1.0,5.0,5,3,2,"{'C': 5.0, 'coef0': 5, 'degree': 3, 'gamma': 2}",163,0.6470588235294118,1.0,0.6215686274509804,1.0,0.011509180068969727,0.0070046186447143555,0.012745098039215695,0.0
116,0.5433863401412964,0.03552567958831787,0.6676470588235294,0.9323529411764706,5.0,5,4,0.1,"{'C': 5.0, 'coef0': 5, 'degree': 4, 'gamma': 0.1}",65,0.6725490196078432,0.9333333333333333,0.6627450980392157,0.9313725490196079,0.06004202365875244,0.0015014410018920898,0.004901960784313764,0.0009803921568627416
117,1.0942758321762085,0.03652620315551758,0.6401960784313725,1.0,5.0,5,4,0.5,"{'C': 5.0, 'coef0': 5, 'degree': 4, 'gamma': 0.5}",111,0.6568627450980392,1.0,0.6235294117647059,1.0,0.2046452760696411,0.0035028457641601562,0.016666666666666663,0.0
118,0.8506040573120117,0.04052865505218506,0.6372549019607843,1.0,5.0,5,4,1,"{'C': 5.0, 'coef0': 5, 'degree': 4, 'gamma': 1}",143,0.6509803921568628,1.0,0.6235294117647059,1.0,0.05603909492492676,0.0005015134811401367,0.01372549019607844,0.0
119,0.8435965776443481,0.04102909564971924,0.6372549019607843,1.0,5.0,5,4,2,"{'C': 5.0, 'coef0': 5, 'degree': 4, 'gamma': 2}",143,0.6450980392156863,1.0,0.6294117647058823,1.0,0.1160808801651001,0.0010007619857788086,0.007843137254901988,0.0
120,0.06254458427429199,0.05403709411621094,0.6323529411764706,0.7666666666666666,10.0,0,2,0.1,"{'C': 10.0, 'coef0': 0, 'degree': 2, 'gamma': 0.1}",166,0.6392156862745098,0.7647058823529411,0.6254901960784314,0.7686274509803922,0.0004999637603759766,0.0020008087158203125,0.006862745098039191,0.0019607843137255387
121,0.1380988359451294,0.03252279758453369,0.6813725490196079,0.8735294117647059,10.0,0,2,0.5,"{'C': 10.0, 'coef0': 0, 'degree': 2, 'gamma': 0.5}",23,0.6901960784313725,0.8745098039215686,0.6725490196078432,0.8725490196078431,0.010006070137023926,0.0005022287368774414,0.008823529411764675,0.0009803921568627416
122,0.3632570505142212,0.03402304649353027,0.6725490196078432,0.9049019607843137,10.0,0,2,1,"{'C': 10.0, 'coef0': 0, 'degree': 2, 'gamma': 1}",50,0.6686274509803921,0.9058823529411765,0.6764705882352942,0.903921568627451,0.003001570701599121,0.0030031204223632812,0.003921568627451022,0.0009803921568627416
123,1.066253900527954,0.03102266788482666,0.6833333333333333,0.9578431372549019,10.0,0,2,2,"{'C': 10.0, 'coef0': 0, 'degree': 2, 'gamma': 2}",15,0.6882352941176471,0.9529411764705882,0.6784313725490196,0.9627450980392157,0.1726226806640625,8.344650268554688e-07,0.004901960784313708,0.004901960784313764
124,0.0775536298751831,0.044031739234924316,0.6647058823529411,0.8235294117647058,10.0,0,3,0.1,"{'C': 10.0, 'coef0': 0, 'degree': 3, 'gamma': 0.1}",69,0.6764705882352942,0.8176470588235294,0.6529411764705882,0.8294117647058824,0.0015009641647338867,0.004001975059509277,0.011764705882352955,0.005882352941176505
125,1.5045661926269531,0.04202890396118164,0.6480392156862745,0.9941176470588236,10.0,0,3,0.5,"{'C': 10.0, 'coef0': 0, 'degree': 3, 'gamma': 0.5}",85,0.6549019607843137,0.9941176470588236,0.6411764705882353,0.9941176470588236,0.09256649017333984,9.5367431640625e-07,0.006862745098039191,0.0
126,1.669187307357788,0.05003225803375244,0.6372549019607843,1.0,10.0,0,3,1,"{'C': 10.0, 'coef0': 0, 'degree': 3, 'gamma': 1}",143,0.6450980392156863,1.0,0.6294117647058823,1.0,0.1010739803314209,0.007002472877502441,0.007843137254901988,0.0
127,1.6791912317276,0.04152882099151611,0.6372549019607843,1.0,10.0,0,3,2,"{'C': 10.0, 'coef0': 0, 'degree': 3, 'gamma': 2}",143,0.6450980392156863,1.0,0.6294117647058823,1.0,0.049034953117370605,0.0025016069412231445,0.007843137254901988,0.0
128,0.1185833215713501,0.03552520275115967,0.6901960784313725,0.8715686274509804,10.0,0,4,0.1,"{'C': 10.0, 'coef0': 0, 'degree': 4, 'gamma': 0.1}",1,0.6901960784313725,0.8686274509803922,0.6901960784313725,0.8745098039215686,0.029520392417907715,0.002501368522644043,0.0,0.002941176470588225
129,1.1037813425064087,0.03852736949920654,0.6411764705882353,1.0,10.0,0,4,0.5,"{'C': 10.0, 'coef0': 0, 'degree': 4, 'gamma': 0.5}",91,0.6490196078431373,1.0,0.6333333333333333,1.0,0.005001664161682129,0.003502488136291504,0.007843137254901988,0.0
130,1.0462418794631958,0.03452408313751221,0.6411764705882353,1.0,10.0,0,4,1,"{'C': 10.0, 'coef0': 0, 'degree': 4, 'gamma': 1}",91,0.6490196078431373,1.0,0.6333333333333333,1.0,0.1476043462753296,0.004503130912780762,0.007843137254901988,0.0
131,1.0007095336914062,0.03802633285522461,0.6411764705882353,1.0,10.0,0,4,2,"{'C': 10.0, 'coef0': 0, 'degree': 4, 'gamma': 2}",91,0.6490196078431373,1.0,0.6333333333333333,1.0,0.02702021598815918,0.0020008087158203125,0.007843137254901988,0.0
132,0.05153656005859375,0.04102885723114014,0.6372549019607843,0.776470588235294,10.0,0.5,2,0.1,"{'C': 10.0, 'coef0': 0.5, 'degree': 2, 'gamma': 0.1}",143,0.6470588235294118,0.7647058823529411,0.6274509803921569,0.788235294117647,0.0005006790161132812,0.001000523567199707,0.009803921568627472,0.011764705882352955
133,0.10157215595245361,0.03152191638946533,0.6813725490196079,0.8774509803921569,10.0,0.5,2,0.5,"{'C': 10.0, 'coef0': 0.5, 'degree': 2, 'gamma': 0.5}",23,0.6901960784313725,0.8764705882352941,0.6725490196078432,0.8784313725490196,0.0035032033920288086,0.000500798225402832,0.008823529411764675,0.0009803921568627416
134,0.29420900344848633,0.03402400016784668,0.6715686274509803,0.907843137254902,10.0,0.5,2,1,"{'C': 10.0, 'coef0': 0.5, 'degree': 2, 'gamma': 1}",53,0.6666666666666666,0.9098039215686274,0.6764705882352942,0.9058823529411765,0.046031951904296875,0.0020017623901367188,0.004901960784313764,0.0019607843137254832
135,1.0962742567062378,0.03702700138092041,0.6852941176470588,0.9578431372549019,10.0,0.5,2,2,"{'C': 10.0, 'coef0': 0.5, 'degree': 2, 'gamma': 2}",12,0.6901960784313725,0.9529411764705882,0.6803921568627451,0.9627450980392157,0.3237265348434448,0.0010017156600952148,0.004901960784313708,0.004901960784313764
136,0.07255125045776367,0.04102885723114014,0.6647058823529411,0.8333333333333334,10.0,0.5,3,0.1,"{'C': 10.0, 'coef0': 0.5, 'degree': 3, 'gamma': 0.1}",69,0.6784313725490196,0.8294117647058824,0.6509803921568628,0.8372549019607843,0.006505012512207031,0.005003094673156738,0.01372549019607844,0.0039215686274509665
137,0.9691872596740723,0.037526488304138184,0.6490196078431373,0.9941176470588236,10.0,0.5,3,0.5,"{'C': 10.0, 'coef0': 0.5, 'degree': 3, 'gamma': 0.5}",84,0.6607843137254902,0.9941176470588236,0.6372549019607843,0.9941176470588236,0.10657572746276855,0.0015009641647338867,0.011764705882352955,0.0
138,1.2098580598831177,0.04052901268005371,0.638235294117647,1.0,10.0,0.5,3,1,"{'C': 10.0, 'coef0': 0.5, 'degree': 3, 'gamma': 1}",125,0.6490196078431373,1.0,0.6274509803921569,1.0,0.03302323818206787,0.0015015602111816406,0.010784313725490213,0.0
139,1.2283716201782227,0.037026166915893555,0.638235294117647,1.0,10.0,0.5,3,2,"{'C': 10.0, 'coef0': 0.5, 'degree': 3, 'gamma': 2}",125,0.6470588235294118,1.0,0.6294117647058823,1.0,0.10157227516174316,0.003002166748046875,0.00882352941176473,0.0
140,0.13509511947631836,0.04052925109863281,0.6774509803921569,0.8872549019607843,10.0,0.5,4,0.1,"{'C': 10.0, 'coef0': 0.5, 'degree': 4, 'gamma': 0.1}",36,0.6803921568627451,0.8803921568627451,0.6745098039215687,0.8941176470588236,0.017012596130371094,0.0025017261505126953,0.002941176470588225,0.006862745098039247
